Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DelayType
2007,5,17,4,20:47:00,20:15:00,22:17:00,21:49:00,XE,3005,N36915,90.0,94.0,70.0,28.0,32.0,PIT,EWR,319,9,11,0,,0,0,0,0,1,27,"Security, Late Aircraft"
2007,5,17,4,17:04:00,15:15:00,18:36:00,16:54:00,XE,3126,N13965,92.0,99.0,56.0,102.0,109.0,EWR,PIT,319,12,24,0,,0,102,0,0,0,0,Carrier
2007,5,17,4,19:02:00,17:25:00,20:55:00,19:05:00,XE,3127,N13965,113.0,100.0,79.0,110.0,97.0,PIT,EWR,319,10,24,0,,0,0,0,14,0,96,"NAS, Late Aircraft"
2007,5,18,5,15:33:00,14:15:00,17:00:00,15:59:00,XE,2052,N17928,87.0,104.0,69.0,61.0,78.0,PIT,EWR,319,7,11,0,,0,0,0,61,0,0,NAS
2007,5,18,5,16:44:00,15:40:00,18:29:00,17:25:00,XE,2332,N27962,105.0,105.0,80.0,64.0,64.0,PIT,EWR,319,10,15,0,,0,0,0,3,0,61,"NAS, Late Aircraft"
2007,5,18,5,18:57:00,18:00:00,20:18:00,19:49:00,XE,2575,N27962,81.0,109.0,53.0,29.0,57.0,EWR,PIT,319,8,20,0,,0,0,0,0,0,29,Late Aircraft
2007,5,18,5,09:17:00,08:15:00,11:11:00,09:53:00,XE,2659,N12122,114.0,98.0,53.0,78.0,62.0,EWR,PIT,319,8,53,0,,0,0,0,16,0,62,"NAS, Late Aircraft"
2007,5,18,5,14:52:00,13:45:00,16:16:00,15:13:00,XE,2660,N27962,84.0,88.0,54.0,63.0,67.0,EWR,PIT,319,13,17,0,,0,12,0,0,0,51,"Carrier, Late Aircraft"
2007,5,18,5,11:35:00,10:25:00,13:48:00,12:30:00,XE,2908,N12122,193.0,185.0,171.0,78.0,70.0,PIT,IAH,1117,11,11,0,,0,0,0,8,0,70,"NAS, Late Aircraft"
2007,5,18,5,20:42:00,20:15:00,22:38:00,21:49:00,XE,3005,N27962,116.0,94.0,68.0,49.0,27.0,PIT,EWR,319,11,37,0,,0,0,0,22,0,27,"NAS, Late Aircraft"
2007,5,18,5,16:56:00,15:15:00,18:21:00,16:54:00,XE,3126,N14904,85.0,99.0,52.0,87.0,101.0,EWR,PIT,319,6,27,0,,0,2,0,0,0,85,"Carrier, Late Aircraft"
2007,5,19,6,17:16:00,17:20:00,19:31:00,19:00:00,XE,3127,N13964,135.0,100.0,72.0,31.0,-4.0,PIT,EWR,319,6,57,0,,0,0,0,31,0,0,NAS
2007,5,20,7,15:09:00,14:15:00,16:28:00,15:59:00,XE,2052,N14937,79.0,104.0,54.0,29.0,54.0,PIT,EWR,319,13,12,0,,0,0,0,29,0,0,NAS
2007,5,20,7,16:46:00,15:40:00,18:37:00,17:25:00,XE,2332,N15572,111.0,105.0,63.0,72.0,66.0,PIT,EWR,319,8,40,0,,0,0,0,72,0,0,NAS
2007,5,20,7,19:10:00,18:00:00,20:57:00,19:49:00,XE,2575,N15572,107.0,109.0,53.0,68.0,70.0,EWR,PIT,319,7,47,0,,0,3,0,0,0,65,"Carrier, Late Aircraft"
2007,5,20,7,20:39:00,20:00:00,22:22:00,21:42:00,XE,2864,N16999,103.0,102.0,54.0,40.0,39.0,EWR,PIT,319,10,39,0,,0,0,0,1,0,39,"NAS, Late Aircraft"
2007,5,20,7,21:20:00,20:15:00,22:47:00,21:49:00,XE,3005,N15572,87.0,94.0,63.0,58.0,65.0,PIT,EWR,319,5,19,0,,0,0,0,0,0,58,Late Aircraft
2007,5,20,7,16:18:00,15:15:00,17:59:00,16:54:00,XE,3126,N16919,101.0,99.0,58.0,65.0,63.0,EWR,PIT,319,8,35,0,,0,15,0,2,0,48,"Carrier, NAS, Late Aircraft"
2007,5,20,7,18:42:00,17:25:00,20:12:00,19:05:00,XE,3127,N16919,90.0,100.0,59.0,67.0,77.0,PIT,EWR,319,8,23,0,,0,0,0,16,0,51,"NAS, Late Aircraft"
2007,5,21,1,20:32:00,20:15:00,22:08:00,21:49:00,XE,3005,N13994,96.0,94.0,62.0,19.0,17.0,PIT,EWR,319,12,22,0,,0,0,0,2,6,11,"NAS, Security, Late Aircraft"
2007,5,21,1,15:33:00,15:15:00,17:14:00,16:54:00,XE,3126,N13995,101.0,99.0,59.0,20.0,18.0,EWR,PIT,319,7,35,0,,0,0,0,10,0,10,"NAS, Late Aircraft"
2007,5,21,1,17:50:00,17:25:00,19:41:00,19:05:00,XE,3127,N13995,111.0,100.0,78.0,36.0,25.0,PIT,EWR,319,11,22,0,,0,11,0,11,0,14,"Carrier, NAS, Late Aircraft"
2007,5,22,2,12:17:00,11:50:00,13:44:00,13:18:00,XE,2511,N41104,87.0,88.0,66.0,26.0,27.0,PIT,EWR,319,13,8,0,,0,3,0,0,0,23,"Carrier, Late Aircraft"
2007,5,22,2,07:33:00,07:25:00,11:49:00,11:23:00,XE,2658,N41104,196.0,178.0,152.0,26.0,8.0,IAH,PIT,1117,6,38,0,,0,8,0,18,0,0,"Carrier, NAS"
2007,5,22,2,20:32:00,20:00:00,22:01:00,21:42:00,XE,2864,N15983,89.0,102.0,51.0,19.0,32.0,EWR,PIT,319,8,30,0,,0,5,0,0,0,14,"Carrier, Late Aircraft"
2007,5,22,2,10:22:00,10:25:00,13:01:00,12:30:00,XE,2908,N12145,219.0,185.0,181.0,31.0,-3.0,PIT,IAH,1117,25,13,0,,0,0,0,31,0,0,NAS
2007,5,23,3,15:34:00,15:40:00,17:49:00,17:25:00,XE,2332,N16951,135.0,105.0,83.0,24.0,-6.0,PIT,EWR,319,11,41,0,,0,0,0,24,0,0,NAS
2007,5,23,3,18:19:00,18:00:00,20:44:00,19:49:00,XE,2575,N16951,145.0,109.0,53.0,55.0,19.0,EWR,PIT,319,6,86,0,,0,0,0,36,0,19,"NAS, Late Aircraft"
2007,5,23,3,20:41:00,20:00:00,22:57:00,21:42:00,XE,2864,N17928,136.0,102.0,54.0,75.0,41.0,EWR,PIT,319,4,78,0,,0,41,0,34,0,0,"Carrier, NAS"
2007,5,23,3,21:13:00,20:15:00,22:39:00,21:49:00,XE,3005,N16951,86.0,94.0,62.0,50.0,58.0,PIT,EWR,319,8,16,0,,0,4,0,0,0,46,"Carrier, Late Aircraft"
2007,5,23,3,17:20:00,17:25:00,19:58:00,19:05:00,XE,3127,N26545,158.0,100.0,70.0,53.0,-5.0,PIT,EWR,319,11,77,0,,0,0,0,53,0,0,NAS
2007,5,24,4,15:00:00,14:15:00,17:45:00,15:59:00,XE,2052,N13929,165.0,104.0,72.0,106.0,45.0,PIT,EWR,319,9,84,0,,0,0,0,106,0,0,NAS
2007,5,24,4,16:55:00,15:40:00,18:32:00,17:25:00,XE,2332,N26545,97.0,105.0,68.0,67.0,75.0,PIT,EWR,319,8,21,0,,0,0,0,27,0,40,"NAS, Late Aircraft"
2007,5,24,4,11:54:00,11:50:00,14:49:00,13:18:00,XE,2511,N17146,175.0,88.0,67.0,91.0,4.0,PIT,EWR,319,10,98,0,,0,0,0,91,0,0,NAS
2007,5,24,4,21:13:00,18:00:00,22:52:00,19:49:00,XE,2575,N29917,99.0,109.0,49.0,183.0,193.0,EWR,PIT,319,7,43,0,,0,12,0,0,0,171,"Carrier, Late Aircraft"
2007,5,24,4,14:45:00,13:45:00,16:00:00,15:13:00,XE,2660,N26545,75.0,88.0,50.0,47.0,60.0,EWR,PIT,319,7,18,0,,0,5,0,0,0,42,"Carrier, Late Aircraft"
2007,5,24,4,22:15:00,20:00:00,23:55:00,21:42:00,XE,2864,N14543,100.0,102.0,49.0,133.0,135.0,EWR,PIT,319,22,29,0,,0,0,0,10,0,123,"NAS, Late Aircraft"
2007,5,24,4,16:01:00,15:15:00,17:19:00,16:54:00,XE,3126,N15572,78.0,99.0,54.0,25.0,46.0,EWR,PIT,319,7,17,0,,0,6,0,0,0,19,"Carrier, Late Aircraft"
2007,5,24,4,19:34:00,17:25:00,20:54:00,19:05:00,XE,3127,N15572,80.0,100.0,60.0,109.0,129.0,PIT,EWR,319,10,10,0,,0,0,0,109,0,0,NAS
2007,5,25,5,16:48:00,16:35:00,20:55:00,20:35:00,XE,2010,N12167,187.0,180.0,158.0,20.0,13.0,IAH,PIT,1117,16,13,0,,0,0,13,7,0,0,"Weather, NAS"
2007,5,25,5,15:58:00,15:40:00,17:47:00,17:25:00,XE,2332,N13969,109.0,105.0,64.0,22.0,18.0,PIT,EWR,319,10,35,0,,0,0,0,22,0,0,NAS
2007,5,25,5,18:26:00,18:00:00,20:31:00,19:49:00,XE,2575,N13969,125.0,109.0,53.0,42.0,26.0,EWR,PIT,319,6,66,0,,0,9,0,16,0,17,"Carrier, NAS, Late Aircraft"
2007,5,25,5,20:48:00,20:00:00,22:25:00,21:42:00,XE,2864,N13990,97.0,102.0,55.0,43.0,48.0,EWR,PIT,319,7,35,0,,0,0,0,0,0,43,Late Aircraft
2007,5,25,5,20:52:00,20:15:00,22:05:00,21:49:00,XE,3005,N13969,73.0,94.0,58.0,16.0,37.0,PIT,EWR,319,5,10,0,,0,0,0,0,0,16,Late Aircraft
2007,5,25,5,17:57:00,17:25:00,19:32:00,19:05:00,XE,3127,N15983,95.0,100.0,68.0,27.0,32.0,PIT,EWR,319,15,12,0,,0,0,0,27,0,0,NAS
2007,5,26,6,18:20:00,16:45:00,22:01:00,20:45:00,XE,2010,N12122,161.0,180.0,141.0,76.0,95.0,IAH,PIT,1117,4,16,0,,0,0,10,0,0,66,"Weather, Late Aircraft"
2007,5,26,6,18:08:00,17:35:00,20:14:00,19:49:00,XE,2119,N34110,186.0,194.0,167.0,25.0,33.0,PIT,IAH,1117,7,12,0,,0,6,0,0,0,19,"Carrier, Late Aircraft"
2007,5,26,6,13:39:00,13:00:00,17:36:00,16:57:00,XE,2231,N34110,177.0,177.0,147.0,39.0,39.0,IAH,PIT,1117,8,22,0,,0,39,0,0,0,0,Carrier
2007,5,26,6,20:23:00,18:00:00,21:39:00,19:49:00,XE,2575,N16918,76.0,109.0,55.0,110.0,143.0,EWR,PIT,319,4,17,0,,0,23,0,0,0,87,"Carrier, Late Aircraft"
2007,5,27,7,17:55:00,16:45:00,21:37:00,20:45:00,XE,2010,N24103,162.0,180.0,147.0,52.0,70.0,IAH,PIT,1117,5,10,0,,0,0,8,0,0,44,"Weather, Late Aircraft"
2007,5,27,7,18:08:00,18:00:00,20:06:00,19:49:00,XE,2575,N14977,118.0,109.0,61.0,17.0,8.0,EWR,PIT,319,6,51,0,,0,8,0,9,0,0,"Carrier, NAS"
2007,5,28,1,17:55:00,16:35:00,21:49:00,20:35:00,XE,2010,N34110,174.0,180.0,149.0,74.0,80.0,IAH,PIT,1117,8,17,0,,0,0,15,0,0,59,"Weather, Late Aircraft"
2007,5,28,1,14:50:00,14:15:00,16:45:00,15:59:00,XE,2052,N14947,115.0,104.0,62.0,46.0,35.0,PIT,EWR,319,14,39,0,,0,0,0,46,0,0,NAS
2007,5,28,1,16:16:00,15:40:00,18:07:00,17:25:00,XE,2332,N15572,111.0,105.0,57.0,42.0,36.0,PIT,EWR,319,9,45,0,,0,0,0,42,0,0,NAS
2007,5,28,1,18:40:00,18:00:00,20:15:00,19:49:00,XE,2575,N15572,95.0,109.0,54.0,26.0,40.0,EWR,PIT,319,7,34,0,,0,2,0,0,0,24,"Carrier, Late Aircraft"
2007,5,28,1,20:48:00,20:15:00,22:05:00,21:49:00,XE,3005,N15572,77.0,94.0,58.0,16.0,33.0,PIT,EWR,319,7,12,0,,0,0,0,4,0,12,"NAS, Late Aircraft"
2007,5,28,1,18:12:00,17:25:00,20:14:00,19:05:00,XE,3127,N16911,122.0,100.0,58.0,69.0,47.0,PIT,EWR,319,13,51,0,,0,0,0,69,0,0,NAS
2007,5,29,2,15:45:00,15:40:00,17:41:00,17:25:00,XE,2332,N14923,116.0,105.0,57.0,16.0,5.0,PIT,EWR,319,13,46,0,,0,0,0,16,0,0,NAS
2007,5,29,2,18:55:00,18:00:00,20:38:00,19:49:00,XE,2575,N16911,103.0,109.0,52.0,49.0,55.0,EWR,PIT,319,8,43,0,,0,2,0,0,0,47,"Carrier, Late Aircraft"
2007,5,29,2,21:01:00,20:15:00,22:21:00,21:49:00,XE,3005,N16911,80.0,94.0,59.0,32.0,46.0,PIT,EWR,319,12,9,0,,0,0,0,0,0,32,Late Aircraft
2007,5,29,2,15:41:00,15:15:00,17:17:00,16:54:00,XE,3126,N15986,96.0,99.0,54.0,23.0,26.0,EWR,PIT,319,7,35,0,,0,8,0,0,0,15,"Carrier, Late Aircraft"
2007,5,29,2,17:34:00,17:25:00,19:25:00,19:05:00,XE,3127,N15986,111.0,100.0,78.0,20.0,9.0,PIT,EWR,319,12,21,0,,0,0,0,11,0,9,"NAS, Late Aircraft"
2007,5,30,3,18:51:00,16:35:00,22:53:00,20:35:00,XE,2010,N34110,182.0,180.0,159.0,138.0,136.0,IAH,PIT,1117,7,16,0,,0,136,0,2,0,0,"Carrier, NAS"
2007,5,30,3,16:32:00,15:40:00,18:57:00,17:25:00,XE,2332,N16987,145.0,105.0,58.0,92.0,52.0,PIT,EWR,319,15,72,0,,0,0,0,92,0,0,NAS
2007,5,30,3,19:44:00,18:00:00,21:51:00,19:49:00,XE,2575,N16987,127.0,109.0,52.0,122.0,104.0,EWR,PIT,319,9,66,0,,0,0,0,35,0,87,"NAS, Late Aircraft"
2007,5,30,3,21:40:00,20:00:00,23:05:00,21:42:00,XE,2864,N16976,85.0,102.0,50.0,83.0,100.0,EWR,PIT,319,10,25,0,,0,0,0,0,0,83,Late Aircraft
2007,5,30,3,22:28:00,20:15:00,00:07:00,21:49:00,XE,3005,N16987,99.0,94.0,78.0,138.0,133.0,PIT,EWR,319,6,15,0,,0,12,0,5,0,121,"Carrier, NAS, Late Aircraft"
2007,5,30,3,15:36:00,15:15:00,17:28:00,16:54:00,XE,3126,N29917,112.0,99.0,51.0,34.0,21.0,EWR,PIT,319,5,56,0,,0,6,0,13,0,15,"Carrier, NAS, Late Aircraft"
2007,5,30,3,19:20:00,17:25:00,20:54:00,19:05:00,XE,3127,N29917,94.0,100.0,62.0,109.0,115.0,PIT,EWR,319,14,18,0,,0,0,0,109,0,0,NAS
2007,5,31,4,14:12:00,14:15:00,18:48:00,15:59:00,XE,2052,N16944,276.0,104.0,73.0,169.0,-3.0,PIT,EWR,319,9,194,0,,0,0,0,169,0,0,NAS
2007,5,31,4,16:37:00,15:40:00,18:25:00,17:25:00,XE,2332,N12996,108.0,105.0,64.0,60.0,57.0,PIT,EWR,319,11,33,0,,0,0,0,60,0,0,NAS
2007,5,31,4,11:50:00,11:50:00,13:42:00,13:18:00,XE,2511,N13123,112.0,88.0,86.0,24.0,0.0,PIT,EWR,319,6,20,0,,0,0,0,24,0,0,NAS
2007,5,31,4,19:38:00,18:00:00,21:57:00,19:49:00,XE,2575,N12996,139.0,109.0,66.0,128.0,98.0,EWR,PIT,319,5,68,0,,0,0,0,73,0,55,"NAS, Late Aircraft"
2007,5,31,4,07:36:00,06:25:00,08:57:00,07:54:00,XE,2935,N16976,81.0,89.0,61.0,63.0,71.0,PIT,EWR,319,7,13,0,,0,63,0,0,0,0,Carrier
2007,5,31,4,22:22:00,20:15:00,00:01:00,21:49:00,XE,3005,N12996,99.0,94.0,65.0,132.0,127.0,PIT,EWR,319,11,23,0,,0,0,0,5,0,127,"NAS, Late Aircraft"
2007,5,31,4,15:45:00,15:15:00,17:56:00,16:54:00,XE,3126,N27962,131.0,99.0,58.0,62.0,30.0,EWR,PIT,319,6,67,0,,0,0,0,32,6,24,"NAS, Security, Late Aircraft"
2007,5,31,4,19:04:00,17:25:00,21:53:00,19:05:00,XE,3127,N27962,169.0,100.0,99.0,168.0,99.0,PIT,EWR,319,23,47,0,,0,0,0,112,0,56,"NAS, Late Aircraft"
2007,5,2,3,22:52:00,21:50:00,00:01:00,22:56:00,YV,7242,N87353,69.0,66.0,32.0,65.0,62.0,IAD,PIT,183,16,21,0,,0,65,0,0,0,0,Carrier
2007,5,2,3,14:25:00,14:25:00,16:42:00,15:37:00,YV,7202,N653ML,137.0,72.0,42.0,65.0,0.0,PIT,IAD,183,7,88,0,,0,0,0,65,0,0,NAS
2007,5,3,4,18:13:00,17:15:00,19:15:00,18:21:00,YV,7131,N571ML,62.0,66.0,36.0,54.0,58.0,IAD,PIT,183,9,17,0,,0,54,0,0,0,0,Carrier
2007,5,3,4,13:15:00,12:35:00,14:10:00,13:36:00,YV,7202,N501MJ,55.0,61.0,34.0,34.0,40.0,IAD,PIT,183,4,17,0,,0,34,0,0,0,0,Carrier
2007,5,3,4,19:45:00,19:15:00,20:55:00,20:22:00,YV,7131,N571ML,70.0,67.0,33.0,33.0,30.0,PIT,IAD,183,9,28,0,,0,0,0,0,0,33,Late Aircraft
2007,5,3,4,14:38:00,14:25:00,16:04:00,15:37:00,YV,7202,N501MJ,86.0,72.0,39.0,27.0,13.0,PIT,IAD,183,9,38,0,,0,0,0,0,0,27,Late Aircraft
2007,5,6,7,17:36:00,17:15:00,18:37:00,18:21:00,YV,7131,N75993,61.0,66.0,34.0,16.0,21.0,IAD,PIT,183,8,19,0,,0,16,0,0,0,0,Carrier
2007,5,6,7,14:25:00,14:25:00,16:07:00,15:37:00,YV,7202,N75992,102.0,72.0,48.0,30.0,0.0,PIT,IAD,183,6,48,0,,0,0,0,30,0,0,NAS
2007,5,7,1,06:31:00,06:18:00,07:43:00,07:25:00,YV,7240,N87353,72.0,67.0,45.0,18.0,13.0,PIT,IAD,183,8,19,0,,0,18,0,0,0,0,Carrier
2007,5,8,2,09:44:00,08:50:00,10:30:00,09:55:00,YV,7211,N87353,46.0,65.0,29.0,35.0,54.0,IAD,PIT,183,7,10,0,,0,35,0,0,0,0,Carrier
2007,5,8,2,14:16:00,14:25:00,16:09:00,15:37:00,YV,7202,N75991,113.0,72.0,45.0,32.0,-9.0,PIT,IAD,183,14,54,0,,0,0,0,32,0,0,NAS
2007,5,8,2,10:55:00,10:25:00,12:01:00,11:32:00,YV,7211,N87353,66.0,67.0,35.0,29.0,30.0,PIT,IAD,183,9,22,0,,0,29,0,0,0,0,Carrier
2007,5,9,3,15:15:00,14:35:00,16:02:00,15:36:00,YV,7109,N593ML,47.0,61.0,29.0,26.0,40.0,IAD,PIT,183,6,12,0,,0,26,0,0,0,0,Carrier
2007,5,9,3,18:21:00,17:15:00,19:26:00,18:21:00,YV,7131,N75999,65.0,66.0,35.0,65.0,66.0,IAD,PIT,183,4,26,0,,0,0,0,0,0,65,Late Aircraft
2007,5,9,3,12:58:00,12:35:00,14:03:00,13:36:00,YV,7202,N75995,65.0,61.0,29.0,27.0,23.0,IAD,PIT,183,6,30,0,,0,27,0,0,0,0,Carrier
2007,5,9,3,16:45:00,16:05:00,17:50:00,17:17:00,YV,7109,N593ML,65.0,72.0,47.0,33.0,40.0,PIT,IAD,183,5,13,0,,0,0,0,0,0,33,Late Aircraft
2007,5,9,3,10:20:00,10:25:00,11:59:00,11:32:00,YV,7211,N37342,99.0,67.0,46.0,27.0,-5.0,PIT,IAD,183,8,45,0,,0,0,0,27,0,0,NAS
2007,5,10,4,18:04:00,17:15:00,19:20:00,18:21:00,YV,7131,N505MJ,76.0,66.0,41.0,59.0,49.0,IAD,PIT,183,8,27,0,,0,59,0,0,0,0,Carrier
2007,5,10,4,13:26:00,12:35:00,14:15:00,13:36:00,YV,7202,N75998,49.0,61.0,32.0,39.0,51.0,IAD,PIT,183,5,12,0,,0,39,0,0,0,0,Carrier
2007,5,10,4,19:48:00,19:15:00,21:13:00,20:22:00,YV,7131,N505MJ,85.0,67.0,36.0,51.0,33.0,PIT,IAD,183,12,37,0,,0,0,0,0,0,51,Late Aircraft
2007,5,10,4,14:43:00,14:25:00,16:18:00,15:37:00,YV,7202,N75998,95.0,72.0,57.0,41.0,18.0,PIT,IAD,183,13,25,0,,0,0,0,0,0,41,Late Aircraft
2007,5,11,5,15:41:00,14:25:00,16:43:00,15:37:00,YV,7202,N75999,62.0,72.0,44.0,66.0,76.0,PIT,IAD,183,7,11,0,,0,0,0,66,0,0,NAS
2007,5,12,6,15:06:00,14:35:00,16:00:00,15:36:00,YV,7109,N27314,54.0,61.0,37.0,24.0,31.0,IAD,PIT,183,5,12,0,,0,24,0,0,0,0,Carrier
2007,5,12,6,17:19:00,17:15:00,18:37:00,18:21:00,YV,7131,N27172,78.0,66.0,34.0,16.0,4.0,IAD,PIT,183,6,38,0,,0,16,0,0,0,0,Carrier
2007,5,12,6,16:17:00,16:20:00,18:24:00,17:21:00,YV,7435,N17156,127.0,61.0,34.0,63.0,-3.0,IAD,PIT,183,6,87,0,,0,0,0,63,0,0,NAS
2007,5,12,6,14:33:00,14:10:00,16:08:00,15:22:00,YV,7202,N591ML,95.0,72.0,50.0,46.0,23.0,PIT,IAD,183,6,39,0,,0,46,0,0,0,0,Carrier
2007,5,12,6,18:55:00,17:49:00,19:47:00,19:01:00,YV,7435,N17156,52.0,72.0,36.0,46.0,66.0,PIT,IAD,183,7,9,0,,0,46,0,0,0,0,Carrier
2007,5,13,7,15:11:00,14:25:00,16:21:00,15:37:00,YV,7202,N75992,70.0,72.0,47.0,44.0,46.0,PIT,IAD,183,7,16,0,,0,44,0,0,0,0,Carrier
2007,5,15,2,17:39:00,17:15:00,18:36:00,18:21:00,YV,7131,N501MJ,57.0,66.0,33.0,15.0,24.0,IAD,PIT,183,4,20,0,,0,15,0,0,0,0,Carrier
2007,5,16,3,14:47:00,14:35:00,16:00:00,15:36:00,YV,7109,N77331,73.0,61.0,27.0,24.0,12.0,IAD,PIT,183,10,36,0,,0,24,0,0,0,0,Carrier
2007,5,16,3,16:47:00,16:05:00,17:54:00,17:17:00,YV,7109,N77331,67.0,72.0,34.0,37.0,42.0,PIT,IAD,183,9,24,0,,0,37,0,0,0,0,Carrier
2007,5,16,3,14:23:00,14:25:00,16:27:00,15:37:00,YV,7202,N591ML,124.0,72.0,41.0,50.0,-2.0,PIT,IAD,183,22,61,0,,0,0,0,50,0,0,NAS
2007,5,18,5,17:41:00,17:15:00,18:48:00,18:21:00,YV,7131,N75999,67.0,66.0,35.0,27.0,26.0,IAD,PIT,183,6,26,0,,0,27,0,0,0,0,Carrier
2007,5,18,5,13:09:00,12:35:00,14:00:00,13:36:00,YV,7202,N77195,51.0,61.0,31.0,24.0,34.0,IAD,PIT,183,5,15,0,,0,24,0,0,0,0,Carrier
2007,5,18,5,22:30:00,21:50:00,23:30:00,22:56:00,YV,7242,N17217,60.0,66.0,34.0,34.0,40.0,IAD,PIT,183,5,21,0,,0,0,0,0,0,34,Late Aircraft
2007,5,18,5,14:55:00,14:25:00,16:18:00,15:37:00,YV,7202,N77195,83.0,72.0,60.0,41.0,30.0,PIT,IAD,183,7,16,0,,0,0,41,0,0,0,Weather
2007,5,18,5,10:25:00,10:25:00,11:55:00,11:32:00,YV,7211,N653ML,90.0,67.0,44.0,23.0,0.0,PIT,IAD,183,9,37,0,,0,0,0,23,0,0,NAS
2007,5,19,6,18:45:00,17:15:00,19:50:00,18:21:00,YV,7131,N154SF,65.0,66.0,34.0,89.0,90.0,IAD,PIT,183,12,19,0,,0,89,0,0,0,0,Carrier
2007,5,19,6,11:29:00,08:50:00,12:25:00,09:55:00,YV,7211,N75991,56.0,65.0,34.0,150.0,159.0,IAD,PIT,183,4,18,0,,0,150,0,0,0,0,Carrier
2007,5,19,6,20:26:00,19:15:00,21:27:00,20:22:00,YV,7131,N154SF,61.0,67.0,36.0,65.0,71.0,PIT,IAD,183,9,16,0,,0,0,0,0,0,65,Late Aircraft
2007,5,19,6,12:43:00,10:25:00,13:41:00,11:32:00,YV,7211,N75991,58.0,67.0,36.0,129.0,138.0,PIT,IAD,183,8,14,0,,0,0,0,0,0,129,Late Aircraft
2007,5,20,7,10:09:00,08:50:00,11:03:00,09:55:00,YV,7211,N75983,54.0,65.0,34.0,68.0,79.0,IAD,PIT,183,3,17,0,,0,0,0,0,0,68,Late Aircraft
2007,5,20,7,11:35:00,10:25:00,12:37:00,11:32:00,YV,7211,N75983,62.0,67.0,37.0,65.0,70.0,PIT,IAD,183,12,13,0,,0,0,0,0,0,65,Late Aircraft
2007,5,21,1,09:29:00,08:50:00,10:23:00,09:55:00,YV,7211,N154SF,54.0,65.0,32.0,28.0,39.0,IAD,PIT,183,6,16,0,,0,28,0,0,0,0,Carrier
2007,5,21,1,10:51:00,10:25:00,11:53:00,11:32:00,YV,7211,N154SF,62.0,67.0,44.0,21.0,26.0,PIT,IAD,183,7,11,0,,0,0,0,0,0,21,Late Aircraft
2007,5,21,1,06:18:00,06:18:00,07:40:00,07:25:00,YV,7240,N75987,82.0,67.0,45.0,15.0,0.0,PIT,IAD,183,13,24,0,,0,0,0,15,0,0,NAS
2007,5,22,2,17:46:00,17:15:00,18:54:00,18:21:00,YV,7131,N37208,68.0,66.0,30.0,33.0,31.0,IAD,PIT,183,7,31,0,,0,0,0,0,0,33,Late Aircraft
2007,5,22,2,15:01:00,14:25:00,15:56:00,15:37:00,YV,7202,N27314,55.0,72.0,37.0,19.0,36.0,PIT,IAD,183,7,11,0,,0,19,0,0,0,0,Carrier
2007,5,24,4,17:00:00,14:25:00,17:55:00,15:37:00,YV,7202,N75998,55.0,72.0,40.0,138.0,155.0,PIT,IAD,183,7,8,0,,0,0,0,0,0,138,Late Aircraft
2007,5,24,4,07:35:00,06:18:00,08:40:00,07:25:00,YV,7240,N17217,65.0,67.0,37.0,75.0,77.0,PIT,IAD,183,11,17,0,,0,0,0,0,0,75,Late Aircraft
2007,5,25,5,14:24:00,14:25:00,15:55:00,15:37:00,YV,7202,N75996,91.0,72.0,35.0,18.0,-1.0,PIT,IAD,183,13,43,0,,0,0,0,18,0,0,NAS
2007,5,26,6,18:15:00,17:15:00,19:15:00,18:21:00,YV,7131,N75983,60.0,66.0,35.0,54.0,60.0,IAD,PIT,183,10,15,0,,0,54,0,0,0,0,Carrier
2007,5,26,6,17:02:00,16:20:00,18:03:00,17:21:00,YV,7435,N591ML,61.0,61.0,33.0,42.0,42.0,IAD,PIT,183,8,20,0,,0,42,0,0,0,0,Carrier
2007,5,26,6,18:57:00,17:49:00,19:54:00,19:01:00,YV,7435,N591ML,57.0,72.0,34.0,53.0,68.0,PIT,IAD,183,12,11,0,,0,0,0,0,0,53,Late Aircraft
2007,5,27,7,17:10:00,17:15:00,19:08:00,18:21:00,YV,7131,N75995,118.0,66.0,35.0,47.0,-5.0,IAD,PIT,183,4,79,0,,0,0,0,47,0,0,NAS
2007,5,28,1,22:30:00,21:50:00,23:22:00,22:56:00,YV,7242,N17217,52.0,66.0,32.0,26.0,40.0,IAD,PIT,183,5,15,0,,0,0,0,0,0,26,Late Aircraft
2007,5,29,2,14:18:00,14:25:00,16:02:00,15:37:00,YV,7202,N17156,104.0,72.0,35.0,25.0,-7.0,PIT,IAD,183,7,62,0,,0,0,0,25,0,0,NAS
2007,5,30,3,15:07:00,14:35:00,15:58:00,15:36:00,YV,7109,N37208,51.0,61.0,35.0,22.0,32.0,IAD,PIT,183,6,10,0,,0,22,0,0,0,0,Carrier
2007,5,31,4,18:18:00,17:15:00,19:26:00,18:21:00,YV,7131,N47239,68.0,66.0,22.0,65.0,63.0,IAD,PIT,183,16,30,0,,0,0,0,0,0,65,Late Aircraft
